トレード番号,タイプ,日時,シグナル,価格 USDT,ポジションサイズ（数量）,ポジションサイズ（金額）,純損益 USDT,純損益 %,最大順行幅 USDT,最大順行幅 %,最大逆行幅 USDT,最大逆行幅 %,累積損益 USDT,累積損益 %
40,ショートエントリー,2023-02-07 09:00,Short,22755,1,22755,-520.5,-2.29,14.5,0.06,-584,-2.57,3475,0.35
41,ロング決済,2023-02-08 23:00,Short,23104.5,1,23275.5,-171,-0.73,174.5,0.75,-515.5,-2.21,3304,0.33
41,ロングエントリー,2023-02-08 03:00,Long,23275.5,1,23275.5,-171,-0.73,174.5,0.75,-515.5,-2.21,3304,0.33
42,ショート決済,2023-02-11 01:00,Long,21651,1,23104.5,1453.5,6.29,1601.5,6.93,-23.5,-0.10,4757.5,0.48
42,ショートエントリー,2023-02-08 23:00,Short,23104.5,1,23104.5,1453.5,6.29,1601.5,6.93,-23.5,-0.10,4757.5,0.48
43,ロング決済,2023-02-13 07:00,Short,21722.5,1,21651,71.5,0.33,421.5,1.95,-216,-1.00,4829,0.48
43,ロングエントリー,2023-02-11 01:00,Long,21651,1,21651,71.5,0.33,421.5,1.95,-216,-1.00,4829,0.48
44,ショート決済,2023-02-14 06:00,Long,21652,1,21722.5,70.5,0.32,382.5,1.76,-161,-0.74,4899.5,0.49
44,ショートエントリー,2023-02-13 07:00,Short,21722.5,1,21722.5,70.5,0.32,382.5,1.76,-161,-0.74,4899.5,0.49
45,ロング決済,2023-02-15 17:00,Short,22100.5,1,21652,448.5,2.07,648,2.99,-123,-0.57,5348,0.53
45,ロングエントリー,2023-02-14 06:00,Long,21652,1,21652,448.5,2.07,648,2.99,-123,-0.57,5348,0.53
46,ショート決済,2023-02-15 22:00,Long,22767,1,22100.5,-666.5,-3.02,24,0.11,-799,-3.62,4681.5,0.47
46,ショートエントリー,2023-02-15 17:00,Short,22100.5,1,22100.5,-666.5,-3.02,24,0.11,-799,-3.62,4681.5,0.47
47,ロング決済,2023-02-16 23:00,Short,24464.5,1,22767,1697.5,7.46,2170.5,9.53,-147,-0.65,6379,0.64
47,ロングエントリー,2023-02-15 22:00,Long,22767,1,22767,1697.5,7.46,2170.5,9.53,-147,-0.65,6379,0.64
48,ショート決済,2023-02-18 05:00,Long,24519.5,1,24464.5,-55,-0.22,1113.5,4.55,-790.5,-3.23,6324,0.63
48,ショートエントリー,2023-02-16 23:00,Short,24464.5,1,24464.5,-55,-0.22,1113.5,4.55,-790.5,-3.23,6324,0.63
49,ロング決済,2023-02-19 06:00,Short,24590.5,1,24519.5,71,0.29,511.5,2.09,-469.5,-1.91,6395,0.64
49,ロングエントリー,2023-02-18 05:00,Long,24519.5,1,24519.5,71,0.29,511.5,2.09,-469.5,-1.91,6395,0.64
50,ショート決済,2023-02-19 10:00,Long,24735,1,24590.5,-144.5,-0.59,11.5,0.05,-167.5,-0.68,6250.5,0.63
50,ショートエントリー,2023-02-19 06:00,Short,24590.5,1,24590.5,-144.5,-0.59,11.5,0.05,-167.5,-0.68,6250.5,0.63
51,ロング決済,2023-02-20 05:00,Short,24508,1,24735,-227,-0.92,452,1.83,-463,-1.87,6023.5,0.60
51,ロングエントリー,2023-02-19 10:00,Long,24735,1,24735,-227,-0.92,452,1.83,-463,-1.87,6023.5,0.60
52,ショート決済,2023-02-20 19:00,Long,24880,1,24508,-372,-1.52,678,2.77,-438.5,-1.79,5651.5,0.57
52,ショートエントリー,2023-02-20 05:00,Short,24508,1,24508,-372,-1.52,678,2.77,-438.5,-1.79,5651.5,0.57
53,ロング決済,2023-02-21 14:00,Short,24893,1,24880,13,0.05,258,1.04,-250,-1.00,5664.5,0.57
53,ロングエントリー,2023-02-20 19:00,Long,24880,1,24880,13,0.05,258,1.04,-250,-1.00,5664.5,0.57
54,ショート決済,2023-02-22 20:00,Long,24173,1,24893,720,2.89,1042,4.19,-390.5,-1.57,6384.5,0.64
54,ショートエントリー,2023-02-21 14:00,Short,24893,1,24893,720,2.89,1042,4.19,-390.5,-1.57,6384.5,0.64
55,ロング決済,2023-02-23 01:00,Short,23714,1,24173,-459,-1.90,48,0.20,-547.5,-2.26,5925.5,0.59
55,ロングエントリー,2023-02-22 20:00,Long,24173,1,24173,-459,-1.90,48,0.20,-547.5,-2.26,5925.5,0.59
56,ショート決済,2023-02-23 08:00,Long,24096,1,23714,-382,-1.61,148,0.62,-385,-1.62,5543.5,0.55
56,ショートエントリー,2023-02-23 01:00,Short,23714,1,23714,-382,-1.61,148,0.62,-385,-1.62,5543.5,0.55
57,ロング決済,2023-02-24 04:00,Short,23849.5,1,24096,-246.5,-1.02,489.5,2.03,-500,-2.08,5297,0.53
57,ロングエントリー,2023-02-23 08:00,Long,24096,1,24096,-246.5,-1.02,489.5,2.03,-500,-2.08,5297,0.53
58,ショート決済,2023-02-24 17:00,Long,23824.5,1,23849.5,25,0.10,101.5,0.43,-269.5,-1.13,5322,0.53
58,ショートエントリー,2023-02-24 04:00,Short,23849.5,1,23849.5,25,0.10,101.5,0.43,-269.5,-1.13,5322,0.53
59,ロング決済,2023-02-25 01:00,Short,23340,1,23824.5,-484.5,-2.03,189.5,0.80,-501.5,-2.10,4837.5,0.48
59,ロングエントリー,2023-02-24 17:00,Long,23824.5,1,23824.5,-484.5,-2.03,189.5,0.80,-501.5,-2.10,4837.5,0.48
60,ショート決済,2023-02-25 22:00,Long,23007.5,1,23340,332.5,1.42,515.5,2.21,-1.5,-0.01,5170,0.52
60,ショートエントリー,2023-02-25 01:00,Short,23340,1,23340,332.5,1.42,515.5,2.21,-1.5,-0.01,5170,0.52
61,ロング決済,2023-02-27 20:00,Short,23372,1,23007.5,364.5,1.58,662.5,2.88,-295.5,-1.28,5534.5,0.55
61,ロングエントリー,2023-02-25 22:00,Long,23007.5,1,23007.5,364.5,1.58,662.5,2.88,-295.5,-1.28,5534.5,0.55
62,ショート決済,2023-03-01 03:00,Long,23510,1,23372,-138,-0.59,274,1.17,-518,-2.22,5396.5,0.54
62,ショートエントリー,2023-02-27 20:00,Short,23372,1,23372,-138,-0.59,274,1.17,-518,-2.22,5396.5,0.54
63,ロング決済,2023-03-01 07:00,Short,23123,1,23510,-387,-1.65,21,0.09,-497,-2.11,5009.5,0.50
63,ロングエントリー,2023-03-01 03:00,Long,23510,1,23510,-387,-1.65,21,0.09,-497,-2.11,5009.5,0.50
64,ショート決済,2023-03-01 13:00,Long,23424.5,1,23123,-301.5,-1.30,111,0.48,-355.5,-1.54,4708,0.47
64,ショートエントリー,2023-03-01 07:00,Short,23123,1,23123,-301.5,-1.30,111,0.48,-355.5,-1.54,4708,0.47
65,ロング決済,2023-03-02 11:00,Short,23502.5,1,23424.5,78,0.33,583.5,2.49,-119.5,-0.51,4786,0.48
65,ロングエントリー,2023-03-01 13:00,Long,23424.5,1,23424.5,78,0.33,583.5,2.49,-119.5,-0.51,4786,0.48
66,ショート決済,2023-03-03 08:00,Long,23448,1,23502.5,54.5,0.23,313.5,1.33,-47.5,-0.20,4840.5,0.48
66,ショートエントリー,2023-03-02 11:00,Short,23502.5,1,23502.5,54.5,0.23,313.5,1.33,-47.5,-0.20,4840.5,0.48
67,ロング決済,2023-03-03 11:00,Short,22144.5,1,23448,-1303.5,-5.56,41.5,0.18,-1513.5,-6.45,3537,0.35
67,ロングエントリー,2023-03-03 08:00,Long,23448,1,23448,-1303.5,-5.56,41.5,0.18,-1513.5,-6.45,3537,0.35
68,ショート決済,2023-03-04 09:00,Long,22341,1,22144.5,-196.5,-0.89,54.5,0.25,-343,-1.55,3340.5,0.33
68,ショートエントリー,2023-03-03 11:00,Short,22144.5,1,22144.5,-196.5,-0.89,54.5,0.25,-343,-1.55,3340.5,0.33
69,ロング決済,2023-03-06 11:00,Short,22367,1,22341,26,0.12,302.5,1.35,-191,-0.85,3366.5,0.34
69,ロングエントリー,2023-03-04 09:00,Long,22341,1,22341,26,0.12,302.5,1.35,-191,-0.85,3366.5,0.34
70,ショート決済,2023-03-07 01:00,Long,22534.5,1,22367,-167.5,-0.75,124,0.55,-216,-0.97,3199,0.32
70,ショートエントリー,2023-03-06 11:00,Short,22367,1,22367,-167.5,-0.75,124,0.55,-216,-0.97,3199,0.32
71,ロング決済,2023-03-07 17:00,Short,22402.5,1,22534.5,-132,-0.59,31.5,0.14,-228.5,-1.01,3067,0.31
71,ロングエントリー,2023-03-07 01:00,Long,22534.5,1,22534.5,-132,-0.59,31.5,0.14,-228.5,-1.01,3067,0.31
72,ショート決済,2023-03-08 21:00,Long,22058,1,22402.5,344.5,1.54,562.5,2.51,-74.5,-0.33,3411.5,0.34
72,ショートエントリー,2023-03-07 17:00,Short,22402.5,1,22402.5,344.5,1.54,562.5,2.51,-74.5,-0.33,3411.5,0.34
73,ロング決済,2023-03-09 09:00,Short,21703,1,22058,-355,-1.61,159.5,0.72,-495,-2.24,3056.5,0.31
73,ロングエントリー,2023-03-08 21:00,Long,22058,1,22058,-355,-1.61,159.5,0.72,-495,-2.24,3056.5,0.31
74,ショート決済,2023-03-10 00:00,Long,21716,1,21703,-13,-0.06,178,0.82,-122.5,-0.56,3043.5,0.30
74,ショートエントリー,2023-03-09 09:00,Short,21703,1,21703,-13,-0.06,178,0.82,-122.5,-0.56,3043.5,0.30
75,ロング決済,2023-03-10 03:00,Short,21467.5,1,21716,-248.5,-1.14,78,0.36,-331.5,-1.53,2795,0.28
75,ロングエントリー,2023-03-10 00:00,Long,21716,1,21716,-248.5,-1.14,78,0.36,-331.5,-1.53,2795,0.28
76,ショート決済,2023-03-10 23:00,Long,20170.5,1,21467.5,1297,6.04,1925.5,8.97,-19.5,-0.09,4092,0.41
76,ショートエントリー,2023-03-10 03:00,Short,21467.5,1,21467.5,1297,6.04,1925.5,8.97,-19.5,-0.09,4092,0.41
77,ロング決済,2023-03-12 22:00,Short,20383.5,1,20170.5,213,1.06,494.5,2.45,-525.5,-2.61,4305,0.43
77,ロングエントリー,2023-03-10 23:00,Long,20170.5,1,20170.5,213,1.06,494.5,2.45,-525.5,-2.61,4305,0.43
78,ショート決済,2023-03-13 04:00,Long,21082,1,20383.5,-698.5,-3.43,93.5,0.46,-963.5,-4.73,3606.5,0.36
78,ショートエントリー,2023-03-12 22:00,Short,20383.5,1,20383.5,-698.5,-3.43,93.5,0.46,-963.5,-4.73,3606.5,0.36
79,ロング決済,2023-03-14 09:00,Short,24116.5,1,21082,3034.5,14.39,3440,16.32,-342,-1.62,6641,0.66
79,ロングエントリー,2023-03-13 04:00,Long,21082,1,21082,3034.5,14.39,3440,16.32,-342,-1.62,6641,0.66
80,ショート決済,2023-03-16 03:00,Long,24293,1,24116.5,-176.5,-0.73,216.5,0.90,-2366.5,-9.81,6464.5,0.65
80,ショートエントリー,2023-03-14 09:00,Short,24116.5,1,24116.5,-176.5,-0.73,216.5,0.90,-2366.5,-9.81,6464.5,0.65
81,ロング決済,2023-03-16 11:00,Short,24332.5,1,24293,39.5,0.16,355,1.46,-155,-0.64,6504,0.65
81,ロングエントリー,2023-03-16 03:00,Long,24293,1,24293,39.5,0.16,355,1.46,-155,-0.64,6504,0.65
82,ショート決済,2023-03-16 17:00,Long,24621,1,24332.5,-288.5,-1.19,132.5,0.54,-349,-1.43,6215.5,0.62
82,ショートエントリー,2023-03-16 11:00,Short,24332.5,1,24332.5,-288.5,-1.19,132.5,0.54,-349,-1.43,6215.5,0.62
83,ロング決済,2023-03-18 12:00,Short,27289.5,1,24621,2668.5,10.84,3145,12.77,-237,-0.96,8884,0.89
83,ロングエントリー,2023-03-16 17:00,Long,24621,1,24621,2668.5,10.84,3145,12.77,-237,-0.96,8884,0.89
84,ショート決済,2023-03-20 01:00,Long,27550,1,27289.5,-260.5,-0.95,715.5,2.62,-472,-1.73,8623.5,0.86
84,ショートエントリー,2023-03-18 12:00,Short,27289.5,1,27289.5,-260.5,-0.95,715.5,2.62,-472,-1.73,8623.5,0.86
85,ロング決済,2023-03-20 13:00,Short,27275.5,1,27550,-274.5,-1.00,846,3.07,-416.5,-1.51,8349,0.83
85,ロングエントリー,2023-03-20 01:00,Long,27550,1,27550,-274.5,-1.00,846,3.07,-416.5,-1.51,8349,0.83
86,ショート決済,2023-03-21 08:00,Long,27951,1,27275.5,-675.5,-2.48,122.5,0.45,-1202,-4.41,7673.5,0.77
86,ショートエントリー,2023-03-20 13:00,Short,27275.5,1,27275.5,-675.5,-2.48,122.5,0.45,-1202,-4.41,7673.5,0.77
87,ロング決済,2023-03-21 16:00,Short,27634.5,1,27951,-316.5,-1.13,56,0.20,-371,-1.33,7357,0.74
87,ロングエントリー,2023-03-21 08:00,Long,27951,1,27951,-316.5,-1.13,56,0.20,-371,-1.33,7357,0.74
88,ショート決済,2023-03-21 23:00,Long,28025,1,27634.5,-390.5,-1.41,331.5,1.20,-613.5,-2.22,6966.5,0.70
88,ショートエントリー,2023-03-21 16:00,Short,27634.5,1,27634.5,-390.5,-1.41,331.5,1.20,-613.5,-2.22,6966.5,0.70
89,ロング決済,2023-03-22 22:00,Short,28216,1,28025,191,0.68,427,1.52,-303,-1.08,7157.5,0.72
89,ロングエントリー,2023-03-21 23:00,Long,28025,1,28025,191,0.68,427,1.52,-303,-1.08,7157.5,0.72
90,ショート決済,2023-03-23 00:00,Long,28559.5,1,28216,-343.5,-1.22,53,0.19,-528,-1.87,6814,0.68
90,ショートエントリー,2023-03-22 22:00,Short,28216,1,28216,-343.5,-1.22,53,0.19,-528,-1.87,6814,0.68
91,ロング決済,2023-03-23 04:00,Short,28016.5,1,28559.5,-543,-1.90,317,1.11,-774.5,-2.71,6271,0.63
91,ロングエントリー,2023-03-23 00:00,Long,28559.5,1,28559.5,-543,-1.90,317,1.11,-774.5,-2.71,6271,0.63
92,ショート決済,2023-03-24 00:00,Long,28045.5,1,28016.5,-29,-0.10,1413,5.04,-113.5,-0.41,6242,0.62
92,ショートエントリー,2023-03-23 04:00,Short,28016.5,1,28016.5,-29,-0.10,1413,5.04,-113.5,-0.41,6242,0.62
93,ロング決済,2023-03-24 21:00,Short,27580,1,28045.5,-465.5,-1.66,730,2.60,-717.5,-2.56,5776.5,0.58
93,ロングエントリー,2023-03-24 00:00,Long,28045.5,1,28045.5,-465.5,-1.66,730,2.60,-717.5,-2.56,5776.5,0.58
94,ショート決済,2023-03-26 00:00,Long,27520.5,1,27580,59.5,0.22,600,2.18,-678,-2.46,5836,0.58
94,ショートエントリー,2023-03-24 21:00,Short,27580,1,27580,59.5,0.22,600,2.18,-678,-2.46,5836,0.58
95,ロング決済,2023-03-27 11:00,Short,27824,1,27520.5,303.5,1.10,679.5,2.47,-365.5,-1.33,6139.5,0.61
95,ロングエントリー,2023-03-26 00:00,Long,27520.5,1,27520.5,303.5,1.10,679.5,2.47,-365.5,-1.33,6139.5,0.61
96,ショート決済,2023-03-28 21:00,Long,27053,1,27824,771,2.77,1324,4.76,-168.5,-0.61,6910.5,0.69
96,ショートエントリー,2023-03-27 11:00,Short,27824,1,27824,771,2.77,1324,4.76,-168.5,-0.61,6910.5,0.69
97,ロング決済,2023-03-30 07:00,Short,28291,1,27053,1238,4.58,1601,5.92,-301,-1.11,8148.5,0.81
97,ロングエントリー,2023-03-28 21:00,Long,27053,1,27053,1238,4.58,1601,5.92,-301,-1.11,8148.5,0.81
98,ショート決済,2023-03-31 16:00,Long,28073.5,1,28291,217.5,0.77,606.5,2.14,-894,-3.16,8366,0.84
98,ショートエントリー,2023-03-30 07:00,Short,28291,1,28291,217.5,0.77,606.5,2.14,-894,-3.16,8366,0.84
99,ロング決済,2023-03-31 17:00,Short,27745,1,28073.5,-328.5,-1.17,12,0.04,-565,-2.01,8037.5,0.80
99,ロングエントリー,2023-03-31 16:00,Long,28073.5,1,28073.5,-328.5,-1.17,12,0.04,-565,-2.01,8037.5,0.80
100,ショート決済,2023-03-31 23:00,Long,28366.5,1,27745,-621.5,-2.24,57.5,0.21,-805,-2.90,7416,0.74
100,ショートエントリー,2023-03-31 17:00,Short,27745,1,27745,-621.5,-2.24,57.5,0.21,-805,-2.90,7416,0.74
101,ロング決済,2023-04-01 21:00,Short,28372,1,28366.5,5.5,0.02,468.5,1.65,-118,-0.42,7421.5,0.74
101,ロングエントリー,2023-03-31 23:00,Long,28366.5,1,28366.5,5.5,0.02,468.5,1.65,-118,-0.42,7421.5,0.74
102,ショート決済,2023-04-03 18:00,Long,28327.5,1,28372,44.5,0.16,807,2.84,-207,-0.73,7466,0.75
102,ショートエントリー,2023-04-01 21:00,Short,28372,1,28372,44.5,0.16,807,2.84,-207,-0.73,7466,0.75
103,ロング決済,2023-04-04 06:00,Short,27580,1,28327.5,-747.5,-2.64,207,0.73,-873.5,-3.08,6718.5,0.67
103,ロングエントリー,2023-04-03 18:00,Long,28327.5,1,28327.5,-747.5,-2.64,207,0.73,-873.5,-3.08,6718.5,0.67
104,ショート決済,2023-04-04 21:00,Long,28280.5,1,27580,-700.5,-2.54,392.5,1.42,-867,-3.14,6018,0.60
104,ショートエントリー,2023-04-04 06:00,Short,27580,1,27580,-700.5,-2.54,392.5,1.42,-867,-3.14,6018,0.60
105,ロング決済,2023-04-06 00:00,Short,28105,1,28280.5,-175.5,-0.62,503,1.78,-329,-1.16,5842.5,0.58
105,ロングエントリー,2023-04-04 21:00,Long,28280.5,1,28280.5,-175.5,-0.62,503,1.78,-329,-1.16,5842.5,0.58
106,ショート決済,2023-04-07 02:00,Long,28043.5,1,28105,61.5,0.22,425,1.51,-202,-0.72,5904,0.59
106,ショートエントリー,2023-04-06 00:00,Short,28105,1,28105,61.5,0.22,425,1.51,-202,-0.72,5904,0.59
107,ロング決済,2023-04-08 00:00,Short,27893,1,28043.5,-150.5,-0.54,62.5,0.22,-290,-1.03,5753.5,0.58
107,ロングエントリー,2023-04-07 02:00,Long,28043.5,1,28043.5,-150.5,-0.54,62.5,0.22,-290,-1.03,5753.5,0.58
108,ショート決済,2023-04-08 13:00,Long,28000,1,27893,-107,-0.38,72.5,0.26,-154.5,-0.55,5646.5,0.56
108,ショートエントリー,2023-04-08 00:00,Short,27893,1,27893,-107,-0.38,72.5,0.26,-154.5,-0.55,5646.5,0.56
109,ロング決済,2023-04-09 08:00,Short,27918,1,28000,-82,-0.29,141,0.50,-150.5,-0.54,5564.5,0.56
109,ロングエントリー,2023-04-08 13:00,Long,28000,1,28000,-82,-0.29,141,0.50,-150.5,-0.54,5564.5,0.56
110,ショート決済,2023-04-10 05:00,Long,28117.5,1,27918,-199.5,-0.71,149.5,0.54,-337.5,-1.21,5365,0.54
110,ショートエントリー,2023-04-09 08:00,Short,27918,1,27918,-199.5,-0.71,149.5,0.54,-337.5,-1.21,5365,0.54
111,ロング決済,2023-04-10 22:00,Short,28255.5,1,28117.5,138,0.49,399.5,1.42,-49,-0.17,5503,0.55
111,ロングエントリー,2023-04-10 05:00,Long,28117.5,1,28117.5,138,0.49,399.5,1.42,-49,-0.17,5503,0.55
112,ショート決済,2023-04-11 02:00,Long,29038,1,28255.5,-782.5,-2.77,106,0.38,-923.5,-3.27,4720.5,0.47
112,ショートエントリー,2023-04-10 22:00,Short,28255.5,1,28255.5,-782.5,-2.77,106,0.38,-923.5,-3.27,4720.5,0.47
113,ロング決済,2023-04-12 00:00,Short,30051,1,29038,1013,3.49,1408,4.85,-33,-0.11,5733.5,0.57
113,ロングエントリー,2023-04-11 02:00,Long,29038,1,29038,1013,3.49,1408,4.85,-33,-0.11,5733.5,0.57
114,ショート決済,2023-04-13 11:00,Long,30061,1,30051,-10,-0.03,409,1.36,-515,-1.71,5723.5,0.57
114,ショートエントリー,2023-04-12 00:00,Short,30051,1,30051,-10,-0.03,409,1.36,-515,-1.71,5723.5,0.57
115,ロング決済,2023-04-15 00:00,Short,30594,1,30061,533,1.77,1000.5,3.33,-69.5,-0.23,6256.5,0.63
115,ロングエントリー,2023-04-13 11:00,Long,30061,1,30061,533,1.77,1000.5,3.33,-69.5,-0.23,6256.5,0.63
116,ショート決済,2023-04-15 23:00,Long,30322,1,30594,272,0.89,644,2.10,-31,-0.10,6528.5,0.65
116,ショートエントリー,2023-04-15 00:00,Short,30594,1,30594,272,0.89,644,2.10,-31,-0.10,6528.5,0.65
117,ロング決済,2023-04-16 09:00,Short,30281.5,1,30322,-40.5,-0.13,81,0.27,-140,-0.46,6488,0.65
117,ロングエントリー,2023-04-15 23:00,Long,30322,1,30322,-40.5,-0.13,81,0.27,-140,-0.46,6488,0.65
118,ショート決済,2023-04-17 00:00,Long,30297,1,30281.5,-15.5,-0.05,176.5,0.58,-92.5,-0.31,6472.5,0.65
118,ショートエントリー,2023-04-16 09:00,Short,30281.5,1,30281.5,-15.5,-0.05,176.5,0.58,-92.5,-0.31,6472.5,0.65
119,ロング決済,2023-04-17 10:00,Short,29827.5,1,30297,-469.5,-1.55,253,0.84,-528.5,-1.74,6003,0.60
119,ロングエントリー,2023-04-17 00:00,Long,30297,1,30297,-469.5,-1.55,253,0.84,-528.5,-1.74,6003,0.60
120,ショート決済,2023-04-18 08:00,Long,29487,1,29827.5,340.5,1.14,605,2.03,-251,-0.84,6343.5,0.63
120,ショートエントリー,2023-04-17 10:00,Short,29827.5,1,29827.5,340.5,1.14,605,2.03,-251,-0.84,6343.5,0.63
121,ロング決済,2023-04-19 14:00,Short,30182.5,1,29487,695.5,2.36,983,3.33,-402,-1.36,7039,0.70
121,ロングエントリー,2023-04-18 08:00,Long,29487,1,29487,695.5,2.36,983,3.33,-402,-1.36,7039,0.70
122,ショート決済,2023-04-20 17:00,Long,28851.5,1,30182.5,1331,4.41,1653.5,5.48,-127.5,-0.42,8370,0.84
122,ショートエントリー,2023-04-19 14:00,Short,30182.5,1,30182.5,1331,4.41,1653.5,5.48,-127.5,-0.42,8370,0.84
123,ロング決済,2023-04-21 05:00,Short,28098.5,1,28851.5,-753,-2.61,88.5,0.31,-870.5,-3.02,7617,0.76
123,ロングエントリー,2023-04-20 17:00,Long,28851.5,1,28851.5,-753,-2.61,88.5,0.31,-870.5,-3.02,7617,0.76
124,ショート決済,2023-04-21 20:00,Long,27996,1,28098.5,102.5,0.36,298,1.06,-261.5,-0.93,7719.5,0.77
124,ショートエントリー,2023-04-21 05:00,Short,28098.5,1,28098.5,102.5,0.36,298,1.06,-261.5,-0.93,7719.5,0.77
125,ロング決済,2023-04-22 05:00,Short,27275,1,27996,-721,-2.58,294,1.05,-816.5,-2.92,6998.5,0.70
125,ロングエントリー,2023-04-21 20:00,Long,27996,1,27996,-721,-2.58,294,1.05,-816.5,-2.92,6998.5,0.70
126,ショート決済,2023-04-23 00:00,Long,27459,1,27275,-184,-0.67,153,0.56,-207,-0.76,6814.5,0.68
126,ショートエントリー,2023-04-22 05:00,Short,27275,1,27275,-184,-0.67,153,0.56,-207,-0.76,6814.5,0.68
127,ロング決済,2023-04-24 01:00,Short,27453.5,1,27459,-5.5,-0.02,409,1.49,-159.5,-0.58,6809,0.68
127,ロングエントリー,2023-04-23 00:00,Long,27459,1,27459,-5.5,-0.02,409,1.49,-159.5,-0.58,6809,0.68
128,ショート決済,2023-04-24 11:00,Long,27735,1,27453.5,-281.5,-1.03,139.5,0.51,-526.5,-1.92,6527.5,0.65
128,ショートエントリー,2023-04-24 01:00,Short,27453.5,1,27453.5,-281.5,-1.03,139.5,0.51,-526.5,-1.92,6527.5,0.65
129,ロング決済,2023-04-24 17:00,Short,27438,1,27735,-297,-1.07,76,0.27,-400,-1.44,6230.5,0.62
129,ロングエントリー,2023-04-24 11:00,Long,27735,1,27735,-297,-1.07,76,0.27,-400,-1.44,6230.5,0.62
130,ショート決済,2023-04-25 15:00,Long,27391.5,1,27438,46.5,0.17,496.5,1.81,-254,-0.93,6277,0.63
130,ショートエントリー,2023-04-24 17:00,Short,27438,1,27438,46.5,0.17,496.5,1.81,-254,-0.93,6277,0.63
131,ロング決済,2023-04-25 23:00,Short,27324.5,1,27391.5,-67,-0.24,63.5,0.23,-214.5,-0.78,6210,0.62
131,ロングエントリー,2023-04-25 15:00,Long,27391.5,1,27391.5,-67,-0.24,63.5,0.23,-214.5,-0.78,6210,0.62
132,ショート決済,2023-04-26 03:00,Long,27605.5,1,27324.5,-281,-1.03,129,0.47,-322.5,-1.18,5929,0.59
132,ショートエントリー,2023-04-25 23:00,Short,27324.5,1,27324.5,-281,-1.03,129,0.47,-322.5,-1.18,5929,0.59
133,ロング決済,2023-04-27 05:00,Short,27888.5,1,27605.5,283,1.03,2429,8.80,-148,-0.54,6212,0.62
133,ロングエントリー,2023-04-26 03:00,Long,27605.5,1,27605.5,283,1.03,2429,8.80,-148,-0.54,6212,0.62
134,ショート決済,2023-04-28 02:00,Long,29109.5,1,27888.5,-1221,-4.38,670.5,2.40,-1674,-6.00,4991,0.50
