トレード番号,タイプ,日時,シグナル,価格 USDT,ポジションサイズ（数量）,ポジションサイズ（金額）,純損益 USDT,純損益 %,最大順行幅 USDT,最大順行幅 %,最大逆行幅 USDT,最大逆行幅 %,累積損益 USDT,累積損益 %
662,ロング決済,2025-07-14 19:00,Close entry(s) order LongEnt,121911.9,1,117438.5,4329.79,3.68,5731.04,4.88,-340.26,-0.29,-84054.93,-8.41
662,ロングエントリー,2025-07-13 06:00,LongEnt,117438.5,1,117438.5,4329.79,3.68,5731.04,4.88,-340.26,-0.29,-84054.93,-8.41
663,ロング決済,2025-07-17 06:00,Close entry(s) order LongEnt,119264.4,1,116391.9,2731.11,2.35,3581.36,3.08,-416.54,-0.36,-81323.82,-8.13
663,ロングエントリー,2025-07-16 00:00,LongEnt,116391.9,1,116391.9,2731.11,2.35,3581.36,3.08,-416.54,-0.36,-81323.82,-8.13
664,ショート決済,2025-07-18 05:00,Close entry(s) order ShortEnt,119413.6,1,118544.2,-1012.17,-0.85,112.47,0.09,-1396.93,-1.18,-82336,-8.23
664,ショートエントリー,2025-07-18 01:00,ShortEnt,118544.2,1,118544.2,-1012.17,-0.85,112.47,0.09,-1396.93,-1.18,-82336,-8.23
665,ロング決済,2025-07-18 22:00,Close entry(s) order LongEnt,118775.4,1,118895.1,-262.3,-0.22,540.76,0.45,-466.44,-0.39,-82598.3,-8.26
665,ロングエントリー,2025-07-18 18:00,LongEnt,118895.1,1,118895.1,-262.3,-0.22,540.76,0.45,-466.44,-0.39,-82598.3,-8.26
666,ロング決済,2025-07-20 15:00,Close entry(s) order LongEnt,117798.9,1,118024,-366.59,-0.31,54.69,0.05,-832.61,-0.71,-82964.89,-8.30
666,ロングエントリー,2025-07-20 00:00,LongEnt,118024,1,118024,-366.59,-0.31,54.69,0.05,-832.61,-0.71,-82964.89,-8.30
667,ショート決済,2025-07-20 21:00,Close entry(s) order ShortEnt,118053.5,1,117908.2,-286.88,-0.24,119.26,0.10,-310.44,-0.26,-83251.77,-8.33
667,ショートエントリー,2025-07-20 18:00,ShortEnt,117908.2,1,117908.2,-286.88,-0.24,119.26,0.10,-310.44,-0.26,-83251.77,-8.33
668,ロング決済,2025-07-22 07:00,Close entry(s) order LongEnt,117304.5,1,117170.1,-6.28,-0.01,357.4,0.30,-170.4,-0.15,-83258.05,-8.33
668,ロングエントリー,2025-07-22 06:00,LongEnt,117170.1,1,117170.1,-6.28,-0.01,357.4,0.30,-170.4,-0.15,-83258.05,-8.33
669,ショート決済,2025-07-22 19:00,Close entry(s) order ShortEnt,118932.3,1,117952.8,-1121.63,-0.95,425.03,0.36,-1059.17,-0.90,-84379.69,-8.44
669,ショートエントリー,2025-07-22 16:00,ShortEnt,117952.8,1,117952.8,-1121.63,-0.95,425.03,0.36,-1059.17,-0.90,-84379.69,-8.44
670,ロング決済,2025-07-23 14:00,Close entry(s) order LongEnt,118634.1,1,118983.7,-492.17,-0.41,0,0.00,-446.39,-0.37,-84871.86,-8.49
670,ロングエントリー,2025-07-23 13:00,LongEnt,118983.7,1,118983.7,-492.17,-0.41,0,0.00,-446.39,-0.37,-84871.86,-8.49
671,ショート決済,2025-07-24 09:00,Close entry(s) order ShortEnt,119014.4,1,117679.9,-1476.52,-1.25,329.29,0.28,-1473.81,-1.25,-86348.37,-8.63
671,ショートエントリー,2025-07-24 01:00,ShortEnt,117679.9,1,117679.9,-1476.52,-1.25,329.29,0.28,-1473.81,-1.25,-86348.37,-8.63
672,ロング決済,2025-07-25 07:00,Close entry(s) order LongEnt,118239.9,1,118350,-252.05,-0.21,1009.39,0.85,-639.91,-0.54,-86600.43,-8.66
672,ロングエントリー,2025-07-24 16:00,LongEnt,118350,1,118350,-252.05,-0.21,1009.39,0.85,-639.91,-0.54,-86600.43,-8.66
673,ショート決済,2025-07-26 04:00,Close entry(s) order ShortEnt,116646.9,1,116089.8,-696.74,-0.60,1129.85,0.97,-945.85,-0.81,-87297.17,-8.73
673,ショートエントリー,2025-07-25 21:00,ShortEnt,116089.8,1,116089.8,-696.74,-0.60,1129.85,0.97,-945.85,-0.81,-87297.17,-8.73
674,ショート決済,2025-07-28 03:00,Close entry(s) order ShortEnt,119015.6,1,117934,-1223.77,-1.04,62.24,0.05,-1672.76,-1.42,-88520.94,-8.85
674,ショートエントリー,2025-07-27 05:00,ShortEnt,117934,1,117934,-1223.77,-1.04,62.24,0.05,-1672.76,-1.42,-88520.94,-8.85
675,ロング決済,2025-07-28 18:00,Close entry(s) order LongEnt,118930.1,1,119052.5,-265.19,-0.22,0,0.00,-435.83,-0.37,-88786.12,-8.88
675,ロングエントリー,2025-07-28 17:00,LongEnt,119052.5,1,119052.5,-265.19,-0.22,0,0.00,-435.83,-0.37,-88786.12,-8.88
676,ロング決済,2025-07-30 08:00,Close entry(s) order LongEnt,117899.8,1,117703.6,54.84,0.05,235.78,0.20,-722.02,-0.61,-88731.29,-8.87
676,ロングエントリー,2025-07-30 01:00,LongEnt,117703.6,1,117703.6,54.84,0.05,235.78,0.20,-722.02,-0.61,-88731.29,-8.87
677,ショート決済,2025-07-30 19:00,Close entry(s) order ShortEnt,117975.9,1,117693.3,-424,-0.36,256.58,0.22,-812.52,-0.69,-89155.29,-8.92
677,ショートエントリー,2025-07-30 09:00,ShortEnt,117693.3,1,117693.3,-424,-0.36,256.58,0.22,-812.52,-0.69,-89155.29,-8.92
678,ロング決済,2025-07-31 05:00,Close entry(s) order LongEnt,117123.7,1,117690.1,-707.29,-0.60,998.89,0.85,-2030.91,-1.72,-89862.58,-8.99
678,ロングエントリー,2025-07-30 21:00,LongEnt,117690.1,1,117690.1,-707.29,-0.60,998.89,0.85,-2030.91,-1.72,-89862.58,-8.99
679,ロング決済,2025-08-01 05:00,Close entry(s) order LongEnt,116466,1,118579.9,-2254.93,-1.90,184.85,0.16,-2265.35,-1.91,-92117.51,-9.21
679,ロングエントリー,2025-07-31 21:00,LongEnt,118579.9,1,118579.9,-2254.93,-1.90,184.85,0.16,-2265.35,-1.91,-92117.51,-9.21
680,ショート決済,2025-08-02 00:00,Close entry(s) order ShortEnt,115304.1,1,114312.6,-1129.27,-0.99,329.11,0.29,-1526.99,-1.33,-93246.77,-9.32
680,ショートエントリー,2025-08-01 22:00,ShortEnt,114312.6,1,114312.6,-1129.27,-0.99,329.11,0.29,-1526.99,-1.33,-93246.77,-9.32
681,ロング決済,2025-08-03 01:00,Close entry(s) order LongEnt,113159.5,1,113897.3,-874.03,-0.77,80.46,0.07,-1296.14,-1.14,-94120.81,-9.41
681,ロングエントリー,2025-08-02 05:00,LongEnt,113897.3,1,113897.3,-874.03,-0.77,80.46,0.07,-1296.14,-1.14,-94120.81,-9.41
682,ショート決済,2025-08-05 20:00,Close entry(s) order ShortEnt,114775.3,1,114633,-279.94,-0.24,895.22,0.78,-1120.28,-0.98,-94400.76,-9.44
682,ショートエントリー,2025-08-04 10:00,ShortEnt,114633,1,114633,-279.94,-0.24,895.22,0.78,-1120.28,-0.98,-94400.76,-9.44
683,ショート決済,2025-08-06 07:00,Close entry(s) order ShortEnt,113906.4,1,113904.7,-138.39,-0.12,1236.36,1.08,-696.24,-0.61,-94539.14,-9.45
683,ショートエントリー,2025-08-05 21:00,ShortEnt,113904.7,1,113904.7,-138.39,-0.12,1236.36,1.08,-696.24,-0.61,-94539.14,-9.45
684,ロング決済,2025-08-07 11:00,Close entry(s) order LongEnt,114515,1,114110.9,266.92,0.23,1495.63,1.31,-659.37,-0.58,-94272.22,-9.43
684,ロングエントリー,2025-08-06 14:00,LongEnt,114110.9,1,114110.9,266.92,0.23,1495.63,1.31,-659.37,-0.58,-94272.22,-9.43
685,ショート決済,2025-08-08 03:00,Close entry(s) order ShortEnt,116513.4,1,116300,-353.09,-0.30,653.82,0.56,-517.88,-0.45,-94625.3,-9.46
685,ショートエントリー,2025-08-07 23:00,ShortEnt,116300,1,116300,-353.09,-0.30,653.82,0.56,-517.88,-0.45,-94625.3,-9.46
686,ショート決済,2025-08-09 14:00,Close entry(s) order ShortEnt,116691.9,1,116450,-381.79,-0.33,506.43,0.43,-841.87,-0.72,-95007.09,-9.50
686,ショートエントリー,2025-08-08 21:00,ShortEnt,116450,1,116450,-381.79,-0.33,506.43,0.43,-841.87,-0.72,-95007.09,-9.50
687,ショート決済,2025-08-10 18:00,Close entry(s) order ShortEnt,118256,1,118000,-397.75,-0.34,522.9,0.44,-470.8,-0.40,-95404.84,-9.54
687,ショートエントリー,2025-08-10 14:00,ShortEnt,118000,1,118000,-397.75,-0.34,522.9,0.44,-470.8,-0.40,-95404.84,-9.54
688,ショート決済,2025-08-12 21:00,Close entry(s) order ShortEnt,119213.9,1,118746.6,-610.08,-0.51,531.65,0.45,-548.05,-0.46,-96014.92,-9.60
688,ショートエントリー,2025-08-12 14:00,ShortEnt,118746.6,1,118746.6,-610.08,-0.51,531.65,0.45,-548.05,-0.46,-96014.92,-9.60
689,ロング決済,2025-08-14 01:00,Close entry(s) order LongEnt,121415,1,119373.7,1896.83,1.59,2754.68,2.31,-194.22,-0.16,-94118.09,-9.41
689,ロングエントリー,2025-08-13 15:00,LongEnt,119373.7,1,119373.7,1896.83,1.59,2754.68,2.31,-194.22,-0.16,-94118.09,-9.41
690,ショート決済,2025-08-14 05:00,Close entry(s) order ShortEnt,122899.9,1,121585.6,-1460.99,-1.20,37.45,0.03,-1459.15,-1.20,-95579.09,-9.56
690,ショートエントリー,2025-08-14 03:00,ShortEnt,121585.6,1,121585.6,-1460.99,-1.20,37.45,0.03,-1459.15,-1.20,-95579.09,-9.56
691,ロング決済,2025-08-17 09:00,Close entry(s) order LongEnt,117214.6,1,117310.8,-236.92,-0.20,464.11,0.40,-566.79,-0.48,-95816,-9.58
691,ロングエントリー,2025-08-16 01:00,LongEnt,117310.8,1,117310.8,-236.92,-0.20,464.11,0.40,-566.79,-0.48,-95816,-9.58
692,ショート決済,2025-08-17 16:00,Close entry(s) order ShortEnt,117939.9,1,117948.1,-133.33,-0.11,90.83,0.08,-189.37,-0.16,-95949.34,-9.59
692,ショートエントリー,2025-08-17 14:00,ShortEnt,117948.1,1,117948.1,-133.33,-0.11,90.83,0.08,-189.37,-0.16,-95949.34,-9.59
693,ショート決済,2025-08-19 00:00,Close entry(s) order ShortEnt,116088.4,1,118099.9,1870.99,1.58,3424.04,2.90,-506.36,-0.43,-94078.34,-9.41
693,ショートエントリー,2025-08-17 21:00,ShortEnt,118099.9,1,118099.9,1870.99,1.58,3424.04,2.90,-506.36,-0.43,-94078.34,-9.41
694,ロング決済,2025-08-19 23:00,Close entry(s) order LongEnt,113841.6,1,115268,-1563.87,-1.36,492.64,0.43,-1617.26,-1.40,-95642.21,-9.56
694,ロングエントリー,2025-08-19 13:00,LongEnt,115268,1,115268,-1563.87,-1.36,492.64,0.43,-1617.26,-1.40,-95642.21,-9.56
695,ロング決済,2025-08-21 13:00,Close entry(s) order LongEnt,113754.7,1,113410.2,208.2,0.18,1281.75,1.13,-320.75,-0.28,-95434.01,-9.54
695,ロングエントリー,2025-08-20 23:00,LongEnt,113410.2,1,113410.2,208.2,0.18,1281.75,1.13,-320.75,-0.28,-95434.01,-9.54
696,ショート決済,2025-08-22 14:00,Close entry(s) order ShortEnt,113198.9,1,113095.2,-239.48,-0.21,372.34,0.33,-372.66,-0.33,-95673.48,-9.57
696,ショートエントリー,2025-08-22 11:00,ShortEnt,113095.2,1,113095.2,-239.48,-0.21,372.34,0.33,-372.66,-0.33,-95673.48,-9.57
697,ロング決済,2025-08-23 12:00,Close entry(s) order LongEnt,115541.1,1,112282.2,3122.21,2.78,5031.83,4.48,-464.57,-0.41,-92551.28,-9.26
697,ロングエントリー,2025-08-22 21:00,LongEnt,112282.2,1,112282.2,3122.21,2.78,5031.83,4.48,-464.57,-0.41,-92551.28,-9.26
698,ショート決済,2025-08-24 16:00,Close entry(s) order ShortEnt,114855,1,114986.9,-6.01,-0.01,96.61,0.08,-702.09,-0.61,-92557.29,-9.26
698,ショートエントリー,2025-08-24 06:00,ShortEnt,114986.9,1,114986.9,-6.01,-0.01,96.61,0.08,-702.09,-0.61,-92557.29,-9.26
699,ロング決済,2025-08-26 09:00,Close entry(s) order LongEnt,109048.1,1,111758.1,-2842.48,-2.54,1064.85,0.95,-2951.15,-2.64,-95399.77,-9.54
699,ロングエントリー,2025-08-25 18:00,LongEnt,111758.1,1,111758.1,-2842.48,-2.54,1064.85,0.95,-2951.15,-2.64,-95399.77,-9.54
700,ロング決済,2025-08-27 16:00,Close entry(s) order LongEnt,110692.9,1,110133.3,427.1,0.39,2110.52,1.92,-653.58,-0.59,-94972.66,-9.50
700,ロングエントリー,2025-08-27 01:00,LongEnt,110133.3,1,110133.3,427.1,0.39,2110.52,1.92,-653.58,-0.59,-94972.66,-9.50
701,ショート決済,2025-08-28 14:00,Close entry(s) order ShortEnt,112805.4,1,111884,-1056.21,-0.94,1002.17,0.90,-1302.63,-1.16,-96028.88,-9.60
701,ショートエントリー,2025-08-28 03:00,ShortEnt,111884,1,111884,-1056.21,-0.94,1002.17,0.90,-1302.63,-1.16,-96028.88,-9.60
702,ショート決済,2025-08-30 01:00,Close entry(s) order ShortEnt,108649.8,1,112781.4,3998.74,3.54,4670.03,4.14,-547.47,-0.49,-92030.14,-9.20
702,ショートエントリー,2025-08-28 22:00,ShortEnt,112781.4,1,112781.4,3998.74,3.54,4670.03,4.14,-547.47,-0.49,-92030.14,-9.20
703,ロング決済,2025-08-31 13:00,Close entry(s) order LongEnt,108760.3,1,108401.9,228.1,0.21,961.46,0.89,-1165.84,-1.07,-91802.04,-9.18
703,ロングエントリー,2025-08-30 06:00,LongEnt,108401.9,1,108401.9,228.1,0.21,961.46,0.89,-1165.84,-1.07,-91802.04,-9.18
704,ショート決済,2025-09-01 16:00,Close entry(s) order ShortEnt,109375,1,108868.8,-637.15,-0.58,1591.48,1.46,-571.52,-0.52,-92439.18,-9.24
704,ショートエントリー,2025-09-01 04:00,ShortEnt,108868.8,1,108868.8,-637.15,-0.58,1591.48,1.46,-571.52,-0.52,-92439.18,-9.24
705,ロング決済,2025-09-02 21:00,Close entry(s) order LongEnt,108751.7,1,108391.9,229.51,0.21,2207.07,2.03,-122.44,-0.11,-92209.67,-9.22
705,ロングエントリー,2025-09-02 07:00,LongEnt,108391.9,1,108391.9,229.51,0.21,2207.07,2.03,-122.44,-0.11,-92209.67,-9.22
706,ロング決済,2025-09-03 09:00,Close entry(s) order LongEnt,111269,1,111097.9,37.68,0.03,561.84,0.51,-1027.26,-0.92,-92171.99,-9.22
706,ロングエントリー,2025-09-02 22:00,LongEnt,111097.9,1,111097.9,37.68,0.03,561.84,0.51,-1027.26,-0.92,-92171.99,-9.22
707,ショート決済,2025-09-03 23:00,Close entry(s) order ShortEnt,112202.3,1,111381.5,-954.95,-0.86,344.37,0.31,-1136.23,-1.02,-93126.94,-9.31
707,ショートエントリー,2025-09-03 20:00,ShortEnt,111381.5,1,111381.5,-954.95,-0.86,344.37,0.31,-1136.23,-1.02,-93126.94,-9.31
708,ショート決済,2025-09-04 02:00,Close entry(s) order ShortEnt,112248.5,1,111808.2,-574.73,-0.51,0,0.00,-786.08,-0.70,-93701.67,-9.37
708,ショートエントリー,2025-09-04 01:00,ShortEnt,111808.2,1,111808.2,-574.73,-0.51,0,0.00,-786.08,-0.70,-93701.67,-9.37
709,ショート決済,2025-09-05 07:00,Close entry(s) order ShortEnt,111437.6,1,111955.3,383.66,0.34,2585.63,2.31,-313.27,-0.28,-93318.01,-9.33
709,ショートエントリー,2025-09-04 03:00,ShortEnt,111955.3,1,111955.3,383.66,0.34,2585.63,2.31,-313.27,-0.28,-93318.01,-9.33
710,ショート決済,2025-09-07 09:00,Close entry(s) order ShortEnt,110312.1,1,110751.9,307.16,0.28,765.95,0.69,-97.25,-0.09,-93010.84,-9.30
710,ショートエントリー,2025-09-06 23:00,ShortEnt,110751.9,1,110751.9,307.16,0.28,765.95,0.69,-97.25,-0.09,-93010.84,-9.30
711,ロング決済,2025-09-08 08:00,Close entry(s) order LongEnt,111085.1,1,111010.3,-58.46,-0.05,484.19,0.44,-112.11,-0.10,-93069.3,-9.31
711,ロングエントリー,2025-09-08 03:00,LongEnt,111010.3,1,111010.3,-58.46,-0.05,484.19,0.44,-112.11,-0.10,-93069.3,-9.31
712,ロング決済,2025-09-09 07:00,Close entry(s) order LongEnt,112176.2,1,112279.9,-238.37,-0.21,117.73,0.10,-194.47,-0.17,-93307.68,-9.33
712,ロングエントリー,2025-09-09 06:00,LongEnt,112279.9,1,112279.9,-238.37,-0.21,117.73,0.10,-194.47,-0.17,-93307.68,-9.33
713,ショート決済,2025-09-10 07:00,Close entry(s) order ShortEnt,111505.4,1,112692.2,1052.28,0.93,1894.48,1.68,-284.12,-0.25,-92255.4,-9.23
713,ショートエントリー,2025-09-09 19:00,ShortEnt,112692.2,1,112692.2,1052.28,0.93,1894.48,1.68,-284.12,-0.25,-92255.4,-9.23
714,ショート決済,2025-09-13 01:00,Close entry(s) order ShortEnt,115429.9,1,114049,-1518.59,-1.33,612.57,0.54,-2285.33,-2.00,-93773.98,-9.38
714,ショートエントリー,2025-09-11 16:00,ShortEnt,114049,1,114049,-1518.59,-1.33,612.57,0.54,-2285.33,-2.00,-93773.98,-9.38
715,ロング決済,2025-09-13 21:00,Close entry(s) order LongEnt,115952.6,1,115699.2,114.41,0.10,360.58,0.31,-108.62,-0.09,-93659.58,-9.37
715,ロングエントリー,2025-09-13 15:00,LongEnt,115699.2,1,115699.2,114.41,0.10,360.58,0.31,-108.62,-0.09,-93659.58,-9.37
716,ロング決済,2025-09-15 03:00,Close entry(s) order LongEnt,115332.1,1,115700.1,-506.62,-0.44,348.58,0.30,-655.52,-0.57,-94166.19,-9.42
716,ロングエントリー,2025-09-14 13:00,LongEnt,115700.1,1,115700.1,-506.62,-0.44,348.58,0.30,-655.52,-0.57,-94166.19,-9.42
717,ショート決済,2025-09-15 20:00,Close entry(s) order ShortEnt,115020.1,1,116074.1,915.34,0.79,1415.96,1.22,-345.54,-0.30,-93250.85,-9.33
717,ショートエントリー,2025-09-15 15:00,ShortEnt,116074.1,1,116074.1,915.34,0.79,1415.96,1.22,-345.54,-0.30,-93250.85,-9.33
718,ショート決済,2025-09-16 07:00,Close entry(s) order ShortEnt,115230,1,115247.9,-120.39,-0.10,42.75,0.04,-376.25,-0.33,-93371.23,-9.34
718,ショートエントリー,2025-09-16 04:00,ShortEnt,115247.9,1,115247.9,-120.39,-0.10,42.75,0.04,-376.25,-0.33,-93371.23,-9.34
719,ショート決済,2025-09-18 12:00,Close entry(s) order ShortEnt,117520.3,1,116395.9,-1264.75,-1.09,281.96,0.24,-1503.94,-1.29,-94635.98,-9.46
719,ショートエントリー,2025-09-18 08:00,ShortEnt,116395.9,1,116395.9,-1264.75,-1.09,281.96,0.24,-1503.94,-1.29,-94635.98,-9.46
720,ロング決済,2025-09-19 08:00,Close entry(s) order LongEnt,117019,1,117073.2,-194.66,-0.17,712.06,0.61,-588.44,-0.50,-94830.64,-9.48
720,ロングエントリー,2025-09-18 21:00,LongEnt,117073.2,1,117073.2,-194.66,-0.17,712.06,0.61,-588.44,-0.50,-94830.64,-9.48
721,ロング決済,2025-09-21 10:00,Close entry(s) order LongEnt,115433.5,1,115727.4,-432.6,-0.37,0,0.00,-363.34,-0.31,-95263.24,-9.53
721,ロングエントリー,2025-09-21 06:00,LongEnt,115727.4,1,115727.4,-432.6,-0.37,0,0.00,-363.34,-0.31,-95263.24,-9.53
722,ショート決済,2025-09-22 07:00,Close entry(s) order ShortEnt,115480.4,1,115578.8,-40.24,-0.03,374.75,0.32,-189.55,-0.16,-95303.48,-9.53
722,ショートエントリー,2025-09-21 17:00,ShortEnt,115578.8,1,115578.8,-40.24,-0.03,374.75,0.32,-189.55,-0.16,-95303.48,-9.53
723,ロング決済,2025-09-24 03:00,Close entry(s) order LongEnt,111741.6,1,112743.3,-1136.39,-1.01,429.05,0.38,-1376.15,-1.22,-96439.87,-9.64
723,ロングエントリー,2025-09-23 05:00,LongEnt,112743.3,1,112743.3,-1136.39,-1.01,429.05,0.38,-1376.15,-1.22,-96439.87,-9.64
724,ロング決済,2025-09-27 16:00,Close entry(s) order LongEnt,109357.3,1,109420.1,-194.07,-0.18,759.15,0.69,-908.15,-0.83,-96633.93,-9.66
724,ロングエントリー,2025-09-26 09:00,LongEnt,109420.1,1,109420.1,-194.07,-0.18,759.15,0.69,-908.15,-0.83,-96633.93,-9.66
725,ショート決済,2025-09-28 08:00,Close entry(s) order ShortEnt,109574.1,1,109546.7,-158.87,-0.14,72.67,0.07,-141.93,-0.13,-96792.8,-9.68
725,ショートエントリー,2025-09-28 07:00,ShortEnt,109546.7,1,109546.7,-158.87,-0.14,72.67,0.07,-141.93,-0.13,-96792.8,-9.68
726,ショート決済,2025-10-01 09:00,Close entry(s) order ShortEnt,114171.6,1,113579,-729.25,-0.64,880.85,0.78,-1231.55,-1.08,-97522.05,-9.75
726,ショートエントリー,2025-09-30 01:00,ShortEnt,113579,1,113579,-729.25,-0.64,880.85,0.78,-1231.55,-1.08,-97522.05,-9.75
727,ショート決済,2025-10-04 01:00,Close entry(s) order ShortEnt,122524.9,1,118762.9,-3906.77,-3.29,231.34,0.19,-5172.86,-4.35,-101428.83,-10.14
727,ショートエントリー,2025-10-02 23:00,ShortEnt,118762.9,1,118762.9,-3906.77,-3.29,231.34,0.19,-5172.86,-4.35,-101428.83,-10.14
728,ショート決済,2025-10-05 10:00,Close entry(s) order ShortEnt,122325.1,1,122107.6,-364.16,-0.30,0,0.00,-312.66,-0.26,-101792.98,-10.18
728,ショートエントリー,2025-10-05 09:00,ShortEnt,122107.6,1,122107.6,-364.16,-0.30,0,0.00,-312.66,-0.26,-101792.98,-10.18
729,ロング決済,2025-10-06 02:00,Close entry(s) order LongEnt,123002.3,1,123116.5,-261.87,-0.21,231.43,0.19,-928.87,-0.75,-102054.86,-10.21
729,ロングエントリー,2025-10-05 22:00,LongEnt,123116.5,1,123116.5,-261.87,-0.21,231.43,0.19,-928.87,-0.75,-102054.86,-10.21
730,ショート決済,2025-10-06 18:00,Close entry(s) order ShortEnt,123896.2,1,123297.4,-747.12,-0.61,83.32,0.07,-965.78,-0.78,-102801.98,-10.28
730,ショートエントリー,2025-10-06 09:00,ShortEnt,123297.4,1,123297.4,-747.12,-0.61,83.32,0.07,-965.78,-0.78,-102801.98,-10.28
731,ロング決済,2025-10-07 11:00,Close entry(s) order LongEnt,124215.7,1,124864.5,-798.25,-0.64,113.98,0.09,-846.72,-0.68,-103600.23,-10.36
731,ロングエントリー,2025-10-07 09:00,LongEnt,124864.5,1,124864.5,-798.25,-0.64,113.98,0.09,-846.72,-0.68,-103600.23,-10.36
732,ショート決済,2025-10-08 08:00,Close entry(s) order ShortEnt,121285.1,1,123850,2417.82,1.95,3245.09,2.62,-167.41,-0.14,-101182.41,-10.12
732,ショートエントリー,2025-10-07 22:00,ShortEnt,123850,1,123850,2417.82,1.95,3245.09,2.62,-167.41,-0.14,-101182.41,-10.12
733,ショート決済,2025-10-10 08:00,Close entry(s) order ShortEnt,121572.5,1,122360,641.14,0.52,2686.58,2.19,-244.72,-0.20,-100541.27,-10.05
733,ショートエントリー,2025-10-09 22:00,ShortEnt,122360,1,122360,641.14,0.52,2686.58,2.19,-244.72,-0.20,-100541.27,-10.05
734,ロング決済,2025-10-11 02:00,Close entry(s) order LongEnt,117592.6,1,121576.9,-4127.8,-3.39,805.15,0.66,-4112.65,-3.38,-104669.06,-10.47
734,ロングエントリー,2025-10-10 17:00,LongEnt,121576.9,1,121576.9,-4127.8,-3.39,805.15,0.66,-4112.65,-3.38,-104669.06,-10.47
735,ロング決済,2025-10-13 12:00,Close entry(s) order LongEnt,114732.2,1,110182.4,4414.85,4.00,5619.09,5.10,-778.01,-0.71,-100254.21,-10.03
735,ロングエントリー,2025-10-12 05:00,LongEnt,110182.4,1,110182.4,4414.85,4.00,5619.09,5.10,-778.01,-0.71,-100254.21,-10.03
736,ショート決済,2025-10-15 01:00,Close entry(s) order ShortEnt,112256.6,1,113970.1,1577.76,1.38,4105.02,3.60,-1930.28,-1.69,-98676.45,-9.87
736,ショートエントリー,2025-10-13 23:00,ShortEnt,113970.1,1,113970.1,1577.76,1.38,4105.02,3.60,-1930.28,-1.69,-98676.45,-9.87
737,ロング決済,2025-10-15 23:00,Close entry(s) order LongEnt,111006.9,1,112306.1,-1433.19,-1.28,1100.42,0.98,-1695.48,-1.51,-100109.64,-10.01
737,ロングエントリー,2025-10-15 13:00,LongEnt,112306.1,1,112306.1,-1433.19,-1.28,1100.42,0.98,-1695.48,-1.51,-100109.64,-10.01
738,ショート決済,2025-10-16 18:00,Close entry(s) order ShortEnt,111106.9,1,111271.3,30.97,0.03,1727.04,1.55,-513.96,-0.46,-100078.66,-10.01
738,ショートエントリー,2025-10-16 12:00,ShortEnt,111271.3,1,111271.3,30.97,0.03,1727.04,1.55,-513.96,-0.46,-100078.66,-10.01
739,ロング決済,2025-10-17 05:00,Close entry(s) order LongEnt,107799.3,1,109183.1,-1513.99,-1.39,0,0.00,-1904.21,-1.74,-101592.66,-10.16
739,ロングエントリー,2025-10-17 01:00,LongEnt,109183.1,1,109183.1,-1513.99,-1.39,0,0.00,-1904.21,-1.74,-101592.66,-10.16
740,ショート決済,2025-10-18 00:00,Close entry(s) order ShortEnt,106741.1,1,108720.8,1850.42,1.70,5186.27,4.77,-201.43,-0.19,-99742.23,-9.97
740,ショートエントリー,2025-10-17 13:00,ShortEnt,108720.8,1,108720.8,1850.42,1.70,5186.27,4.77,-201.43,-0.19,-99742.23,-9.97
741,ロング決済,2025-10-19 01:00,Close entry(s) order LongEnt,106601.1,1,106764.6,-291.52,-0.27,619.34,0.58,-411.36,-0.39,-100033.75,-10.00
741,ロングエントリー,2025-10-18 14:00,LongEnt,106764.6,1,106764.6,-291.52,-0.27,619.34,0.58,-411.36,-0.39,-100033.75,-10.00
742,ショート決済,2025-10-19 23:00,Close entry(s) order ShortEnt,108355.8,1,106841,-1643.92,-1.54,713.7,0.67,-1689,-1.58,-101677.67,-10.17
742,ショートエントリー,2025-10-19 09:00,ShortEnt,106841,1,106841,-1643.92,-1.54,713.7,0.67,-1689,-1.58,-101677.67,-10.17
743,ショート決済,2025-10-22 00:00,Close entry(s) order ShortEnt,113348.5,1,110794.5,-2688.49,-2.43,3324.62,3.00,-2736.58,-2.47,-104366.16,-10.44
743,ショートエントリー,2025-10-20 21:00,ShortEnt,110794.5,1,110794.5,-2688.49,-2.43,3324.62,3.00,-2736.58,-2.47,-104366.16,-10.44
744,ロング決済,2025-10-22 18:00,Close entry(s) order LongEnt,107910.6,1,108573.1,-792.39,-0.73,0,0.00,-1063.64,-0.98,-105158.55,-10.52
744,ロングエントリー,2025-10-22 13:00,LongEnt,108573.1,1,108573.1,-792.39,-0.73,0,0.00,-1063.64,-0.98,-105158.55,-10.52
745,ショート決済,2025-10-23 10:00,Close entry(s) order ShortEnt,108102.1,1,108364.9,132.92,0.12,1678.38,1.55,-470.02,-0.43,-105025.62,-10.50
745,ショートエントリー,2025-10-23 00:00,ShortEnt,108364.9,1,108364.9,132.92,0.12,1678.38,1.55,-470.02,-0.43,-105025.62,-10.50
746,ショート決済,2025-10-25 15:00,Close entry(s) order ShortEnt,111304.4,1,110990.2,-447.58,-0.40,1271.91,1.15,-1182.09,-1.06,-105473.2,-10.55
746,ショートエントリー,2025-10-24 16:00,ShortEnt,110990.2,1,110990.2,-447.58,-0.40,1271.91,1.15,-1182.09,-1.06,-105473.2,-10.55
747,ロング決済,2025-10-26 06:00,Close entry(s) order LongEnt,111431.2,1,111323.4,-25.85,-0.02,300.41,0.27,-157.59,-0.14,-105499.05,-10.55
